"Papa ID","Device ID","Event Type","Date","Message ID","Payload","# of Hops"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T16:00:12.148+00:00","E27L","Counter:6629 Temp:18.50 Hum:28.342 Press:97675.68 Gas:156383.62 Pred:1 Lat:33.42542 Lng:-111.9358 Alt:361.30","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T16:00:01.825+00:00","NT3Z","Counter:6628 Temp:18.50 Hum:28.336 Press:97675.75 Gas:157538.47 Pred:0 Lat:33.42542 Lng:-111.9358 Alt:363.70","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:59:51.321+00:00","AJ3A","Counter:6627 Temp:18.51 Hum:28.331 Press:97675.93 Gas:157684.02 Pred:0 Lat:33.42542 Lng:-111.9358 Alt:363.70","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:59:40.992+00:00","C72G","Counter:6626 Temp:18.51 Hum:28.332 Press:97676.06 Gas:156814.70 Pred:0 Lat:33.42537 Lng:-111.9358 Alt:363.70","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:59:30.615+00:00","NTP1","Counter:6625 Temp:18.52 Hum:28.398 Press:97675.80 Gas:155670.42 Pred:0 Lat:33.42537 Lng:-111.9358 Alt:363.70","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:59:20.174+00:00","77EP","Counter:6624 Temp:18.52 Hum:28.475 Press:97675.47 Gas:154823.11 Pred:0 Lat:33.42537 Lng:-111.9358 Alt:363.70","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:59:09.989+00:00","F7JQ","Counter:6623 Temp:18.51 Hum:28.540 Press:97675.33 Gas:153846.16 Pred:1 Lat:33.42537 Lng:-111.9358 Alt:363.70","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:58:59.438+00:00","BU2J","Counter:6622 Temp:18.50 Hum:28.522 Press:97675.15 Gas:156097.56 Pred:1 Lat:33.42537 Lng:-111.9358 Alt:363.70","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:58:49.17+00:00","2PKG","Counter:6621 Temp:18.50 Hum:28.512 Press:97674.98 Gas:157975.94 Pred:0 Lat:33.42537 Lng:-111.9358 Alt:363.70","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:58:38.505+00:00","O46B","Counter:6620 Temp:18.51 Hum:28.452 Press:97674.49 Gas:155954.92 Pred:0 Lat:33.42537 Lng:-111.9358 Alt:363.70","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:58:28.399+00:00","HLS0","Counter:6619 Temp:18.55 Hum:28.427 Press:97674.27 Gas:154402.89 Pred:0 Lat:33.42537 Lng:-111.9358 Alt:363.70","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:58:17.875+00:00","SBAM","Counter:6618 Temp:18.55 Hum:28.438 Press:97674.27 Gas:154263.33 Pred:1 Lat:33.42537 Lng:-111.9358 Alt:363.70","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:58:07.326+00:00","81VS","Counter:6617 Temp:18.54 Hum:28.421 Press:97674.33 Gas:154542.70 Pred:1 Lat:33.42537 Lng:-111.9358 Alt:363.70","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:57:56.837+00:00","R3TK","Counter:6616 Temp:18.53 Hum:28.388 Press:97673.76 Gas:154823.11 Pred:1 Lat:33.42537 Lng:-111.9358 Alt:363.70","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:57:46.584+00:00","SU2U","Counter:6615 Temp:18.53 Hum:28.377 Press:97673.47 Gas:155954.92 Pred:0 Lat:33.42537 Lng:-111.9358 Alt:363.70","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:57:35.985+00:00","75NA","Counter:6614 Temp:18.52 Hum:28.420 Press:97673.40 Gas:155104.52 Pred:0 Lat:33.42537 Lng:-111.9358 Alt:363.70","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:57:25.549+00:00","MGX5","Counter:6613 Temp:18.51 Hum:28.529 Press:97673.20 Gas:152881.45 Pred:0 Lat:33.42537 Lng:-111.9358 Alt:363.70","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:57:15.531+00:00","5RVR","Counter:6612 Temp:18.50 Hum:28.555 Press:97672.80 Gas:153018.53 Pred:1 Lat:33.42537 Lng:-111.9358 Alt:363.70","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:57:04.8+00:00","9GLH","Counter:6611 Temp:18.49 Hum:28.533 Press:97672.53 Gas:156527.06 Pred:0 Lat:33.42537 Lng:-111.9358 Alt:363.70","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:56:54.24+00:00","LQ4A","Counter:6610 Temp:18.49 Hum:28.554 Press:97672.62 Gas:158563.02 Pred:0 Lat:33.42537 Lng:-111.9358 Alt:363.70","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:56:43.818+00:00","DA16","Counter:6609 Temp:18.50 Hum:28.555 Press:97672.73 Gas:158268.94 Pred:0 Lat:33.42537 Lng:-111.9358 Alt:363.70","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:56:33.724+00:00","OW1N","Counter:6608 Temp:18.52 Hum:28.513 Press:97672.22 Gas:157975.94 Pred:0 Lat:33.42537 Lng:-111.9358 Alt:363.70","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:56:23.163+00:00","3BJ9","Counter:6607 Temp:18.55 Hum:28.428 Press:97671.87 Gas:158563.02 Pred:0 Lat:33.42537 Lng:-111.9358 Alt:363.70","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:56:12.7+00:00","TOG8","Counter:6606 Temp:18.59 Hum:28.452 Press:97670.82 Gas:156383.62 Pred:0 Lat:33.42537 Lng:-111.9358 Alt:363.70","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:56:02.403+00:00","IKLR","Counter:6605 Temp:18.61 Hum:28.438 Press:97671.09 Gas:155670.42 Pred:0 Lat:33.42537 Lng:-111.9358 Alt:363.90","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:55:51.676+00:00","5U1K","Counter:6604 Temp:18.64 Hum:28.330 Press:97670.51 Gas:156527.06 Pred:0 Lat:33.42537 Lng:-111.9358 Alt:363.90","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:55:41.687+00:00","IAIL","Counter:6603 Temp:18.66 Hum:28.299 Press:97670.37 Gas:155812.53 Pred:0 Lat:33.42542 Lng:-111.9358 Alt:361.20","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:55:30.874+00:00","2RVD","Counter:6602 Temp:18.68 Hum:28.257 Press:97669.89 Gas:155812.53 Pred:0 Lat:33.42542 Lng:-111.9358 Alt:361.20","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:55:20.563+00:00","3VN0","Counter:6601 Temp:18.70 Hum:28.220 Press:97669.35 Gas:156240.47 Pred:0 Lat:33.42542 Lng:-111.9358 Alt:361.20","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:55:10.299+00:00","J41V","Counter:6600 Temp:18.71 Hum:28.199 Press:97668.64 Gas:154963.69 Pred:0 Lat:33.42542 Lng:-111.9358 Alt:361.20","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:54:59.712+00:00","BVIZ","Counter:6599 Temp:18.72 Hum:28.205 Press:97668.62 Gas:154682.78 Pred:0 Lat:33.42542 Lng:-111.9358 Alt:361.20","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:54:49.288+00:00","G0BX","Counter:6598 Temp:18.72 Hum:28.211 Press:97668.56 Gas:155245.61 Pred:0 Lat:33.42542 Lng:-111.9358 Alt:361.20","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:54:38.857+00:00","EMNC","Counter:6597 Temp:18.72 Hum:28.217 Press:97668.12 Gas:153984.97 Pred:1 Lat:33.42542 Lng:-111.9358 Alt:361.20","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:54:28.492+00:00","EDI8","Counter:6596 Temp:18.72 Hum:28.200 Press:97668.14 Gas:154823.11 Pred:1 Lat:33.42542 Lng:-111.9358 Alt:361.20","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:54:18.064+00:00","07CP","Counter:6595 Temp:18.71 Hum:28.150 Press:97668.16 Gas:154263.33 Pred:0 Lat:33.42542 Lng:-111.9358 Alt:361.20","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:54:07.749+00:00","ZJ15","Counter:6594 Temp:18.72 Hum:28.184 Press:97668.49 Gas:153155.84 Pred:0 Lat:33.42542 Lng:-111.9358 Alt:361.20","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:53:57.235+00:00","DKIK","Counter:6593 Temp:18.72 Hum:28.222 Press:97668.48 Gas:152608.05 Pred:1 Lat:33.42542 Lng:-111.9358 Alt:361.20","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:53:46.917+00:00","C42X","Counter:6592 Temp:18.71 Hum:28.221 Press:97668.34 Gas:154542.70 Pred:1 Lat:33.42542 Lng:-111.9358 Alt:361.20","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:53:36.582+00:00","3KWO","Counter:6591 Temp:18.70 Hum:28.177 Press:97668.07 Gas:154963.69 Pred:0 Lat:33.42542 Lng:-111.9358 Alt:361.20","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:53:26.454+00:00","UH91","Counter:6590 Temp:18.70 Hum:28.215 Press:97668.07 Gas:153984.97 Pred:0 Lat:33.42542 Lng:-111.9358 Alt:361.20","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:53:15.707+00:00","L28T","Counter:6589 Temp:18.69 Hum:28.269 Press:97668.22 Gas:151928.78 Pred:0 Lat:33.42542 Lng:-111.9358 Alt:361.20","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:53:05.314+00:00","B23N","Counter:6588 Temp:18.68 Hum:28.284 Press:97668.26 Gas:152335.61 Pred:0 Lat:33.42542 Lng:-111.9358 Alt:361.20","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:52:54.857+00:00","Q1WU","Counter:6587 Temp:18.66 Hum:28.311 Press:97668.09 Gas:150854.45 Pred:0 Lat:33.42542 Lng:-111.9358 Alt:361.20","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:52:44.403+00:00","Q9J4","Counter:6586 Temp:18.65 Hum:28.375 Press:97668.80 Gas:150190.67 Pred:0 Lat:33.42542 Lng:-111.9358 Alt:361.20","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:52:34.433+00:00","A7IF","Counter:6585 Temp:18.63 Hum:28.434 Press:97669.39 Gas:149140.69 Pred:0 Lat:33.42542 Lng:-111.9358 Alt:361.20","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:52:23.75+00:00","URWF","Counter:6584 Temp:18.61 Hum:28.443 Press:97669.50 Gas:149926.80 Pred:0 Lat:33.42544 Lng:-111.9358 Alt:362.70","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:52:13.336+00:00","GMI4","Counter:6583 Temp:18.59 Hum:28.458 Press:97670.07 Gas:151255.55 Pred:1 Lat:33.42544 Lng:-111.9358 Alt:362.70","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:52:02.717+00:00","GVJ1","Counter:6582 Temp:18.58 Hum:28.457 Press:97669.45 Gas:150854.45 Pred:0 Lat:33.42544 Lng:-111.9358 Alt:362.70","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:51:52.432+00:00","FZFD","Counter:6581 Temp:18.56 Hum:28.500 Press:97669.45 Gas:151389.70 Pred:0 Lat:33.42544 Lng:-111.9358 Alt:362.70","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:51:42.257+00:00","EVLA","Counter:6580 Temp:18.55 Hum:28.553 Press:97669.08 Gas:151524.12 Pred:0 Lat:33.42545 Lng:-111.9358 Alt:360.90","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:51:31.609+00:00","OFAL","Counter:6579 Temp:18.54 Hum:28.585 Press:97668.41 Gas:149663.84 Pred:1 Lat:33.42545 Lng:-111.9358 Alt:360.90","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:51:21.467+00:00","F5N6","Counter:6578 Temp:18.53 Hum:28.579 Press:97667.91 Gas:149401.81 Pred:1 Lat:33.42545 Lng:-111.9358 Alt:360.90","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:51:10.79+00:00","2HHG","Counter:6577 Temp:18.52 Hum:28.573 Press:97667.27 Gas:152335.61 Pred:1 Lat:33.42545 Lng:-111.9358 Alt:360.90","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:51:00.262+00:00","MGYR","Counter:6576 Temp:18.51 Hum:28.561 Press:97666.22 Gas:153984.97 Pred:1 Lat:33.42545 Lng:-111.9358 Alt:360.90","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:50:49.887+00:00","KIW3","Counter:6575 Temp:18.50 Hum:28.544 Press:97665.55 Gas:153431.22 Pred:1 Lat:33.42550 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:50:39.527+00:00","EDEX","Counter:6574 Temp:18.50 Hum:28.544 Press:97665.21 Gas:153984.97 Pred:1 Lat:33.42550 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:50:29.202+00:00","GTTJ","Counter:6573 Temp:18.50 Hum:28.533 Press:97664.54 Gas:154402.89 Pred:0 Lat:33.42550 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:50:19.171+00:00","5KLJ","Counter:6572 Temp:18.51 Hum:28.545 Press:97664.34 Gas:153707.59 Pred:1 Lat:33.42550 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:50:08.296+00:00","F635","Counter:6571 Temp:18.51 Hum:28.540 Press:97664.23 Gas:154823.11 Pred:0 Lat:33.42550 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:49:57.97+00:00","ZN0W","Counter:6570 Temp:18.52 Hum:28.513 Press:97664.29 Gas:153984.97 Pred:0 Lat:33.42550 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:49:47.361+00:00","4GTX","Counter:6569 Temp:18.54 Hum:28.498 Press:97664.06 Gas:153293.41 Pred:1 Lat:33.42550 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:49:36.931+00:00","5TMQ","Counter:6568 Temp:18.54 Hum:28.492 Press:97663.87 Gas:152744.62 Pred:0 Lat:33.42550 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:49:26.597+00:00","9U0Z","Counter:6567 Temp:18.55 Hum:28.510 Press:97663.88 Gas:152881.45 Pred:0 Lat:33.42550 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:49:16.178+00:00","Z62H","Counter:6566 Temp:18.55 Hum:28.515 Press:97663.33 Gas:151255.55 Pred:1 Lat:33.42550 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:49:05.959+00:00","XIWL","Counter:6565 Temp:18.55 Hum:28.483 Press:97662.99 Gas:153846.16 Pred:0 Lat:33.42550 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:48:55.382+00:00","6NEL","Counter:6564 Temp:18.56 Hum:28.434 Press:97662.97 Gas:154963.69 Pred:0 Lat:33.42550 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:48:44.893+00:00","M450","Counter:6563 Temp:18.58 Hum:28.375 Press:97662.74 Gas:155670.42 Pred:0 Lat:33.42550 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:48:34.514+00:00","WFDM","Counter:6562 Temp:18.58 Hum:28.359 Press:97662.75 Gas:154124.02 Pred:0 Lat:33.42550 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:48:24.318+00:00","K5NI","Counter:6561 Temp:18.59 Hum:28.365 Press:97662.14 Gas:153846.16 Pred:0 Lat:33.42557 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:48:13.871+00:00","642I","Counter:6560 Temp:18.59 Hum:28.371 Press:97661.65 Gas:153846.16 Pred:0 Lat:33.42557 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:48:03.33+00:00","GU1A","Counter:6559 Temp:18.59 Hum:28.376 Press:97662.44 Gas:154263.33 Pred:0 Lat:33.42557 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:47:52.948+00:00","CH95","Counter:6558 Temp:18.60 Hum:28.393 Press:97663.01 Gas:154402.89 Pred:0 Lat:33.42557 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:47:42.638+00:00","S9EG","Counter:6557 Temp:18.60 Hum:28.421 Press:97662.77 Gas:153707.59 Pred:0 Lat:33.42551 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:47:32.141+00:00","0TPS","Counter:6556 Temp:18.61 Hum:28.416 Press:97662.58 Gas:154682.78 Pred:0 Lat:33.42551 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:47:21.6+00:00","1426","Counter:6555 Temp:18.62 Hum:28.384 Press:97662.31 Gas:155528.55 Pred:0 Lat:33.42551 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:47:11.217+00:00","77AW","Counter:6554 Temp:18.64 Hum:28.341 Press:97662.07 Gas:155245.61 Pred:0 Lat:33.42549 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:47:01.195+00:00","NA58","Counter:6553 Temp:18.66 Hum:28.316 Press:97661.03 Gas:154542.70 Pred:0 Lat:33.42549 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:46:50.599+00:00","KWZ9","Counter:6552 Temp:18.69 Hum:28.301 Press:97660.59 Gas:155670.42 Pred:0 Lat:33.42546 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:46:40.361+00:00","I5AA","Counter:6551 Temp:18.71 Hum:28.276 Press:97660.91 Gas:155386.95 Pred:0 Lat:33.42546 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:46:29.96+00:00","URIU","Counter:6550 Temp:18.75 Hum:28.224 Press:97660.38 Gas:155104.52 Pred:0 Lat:33.42546 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:46:19.285+00:00","8U0I","Counter:6549 Temp:18.79 Hum:28.167 Press:97659.95 Gas:154542.70 Pred:0 Lat:33.42546 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:46:08.84+00:00","5BFH","Counter:6548 Temp:18.82 Hum:28.121 Press:97659.68 Gas:152744.62 Pred:0 Lat:33.42546 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:45:58.666+00:00","9ZC2","Counter:6547 Temp:18.85 Hum:28.089 Press:97659.77 Gas:154124.02 Pred:0 Lat:33.42546 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:45:48.033+00:00","074L","Counter:6546 Temp:18.87 Hum:28.075 Press:97660.09 Gas:152471.70 Pred:0 Lat:33.42546 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:45:37.544+00:00","YKCX","Counter:6545 Temp:18.90 Hum:28.094 Press:97659.89 Gas:150721.22 Pred:0 Lat:33.42546 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:45:27.139+00:00","2RTV","Counter:6544 Temp:18.93 Hum:28.096 Press:97660.12 Gas:150322.95 Pred:0 Lat:33.42546 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:45:16.981+00:00","VC02","Counter:6543 Temp:18.95 Hum:28.048 Press:97660.37 Gas:149401.81 Pred:0 Lat:33.42546 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:45:06.395+00:00","ZPFF","Counter:6542 Temp:18.97 Hum:28.001 Press:97659.71 Gas:150854.45 Pred:0 Lat:33.42546 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:44:55.879+00:00","AIMK","Counter:6541 Temp:18.99 Hum:27.969 Press:97659.91 Gas:149271.14 Pred:0 Lat:33.42546 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:44:45.673+00:00","QP4G","Counter:6540 Temp:19.01 Hum:27.949 Press:97659.84 Gas:149663.84 Pred:0 Lat:33.42546 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:44:35.21+00:00","2S09","Counter:6539 Temp:19.03 Hum:27.945 Press:97659.47 Gas:149663.84 Pred:0 Lat:33.42546 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:44:24.94+00:00","XJ3U","Counter:6538 Temp:19.05 Hum:27.914 Press:97659.11 Gas:150190.67 Pred:0 Lat:33.42546 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:44:14.24+00:00","TEFK","Counter:6537 Temp:19.08 Hum:27.900 Press:97658.63 Gas:148491.88 Pred:0 Lat:33.42546 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:44:03.749+00:00","TXKR","Counter:6536 Temp:19.10 Hum:27.874 Press:97657.73 Gas:148105.30 Pred:0 Lat:33.42546 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:43:53.555+00:00","Y89P","Counter:6535 Temp:19.13 Hum:27.859 Press:97656.99 Gas:147592.97 Pred:0 Lat:33.42546 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:43:43.035+00:00","6AKR","Counter:6534 Temp:19.13 Hum:27.860 Press:97656.88 Gas:147976.88 Pred:0 Lat:33.42546 Lng:-111.9358 Alt:358.50","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:43:32.568+00:00","VRNF","Counter:6533 Temp:19.14 Hum:27.866 Press:97656.83 Gas:147338.12 Pred:0 Lat:33.42546 Lng:-111.9358 Alt:359.10","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:43:22.203+00:00","C5LK","Counter:6532 Temp:19.15 Hum:27.954 Press:97656.81 Gas:146453.09 Pred:0 Lat:33.42546 Lng:-111.9358 Alt:359.10","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:43:11.949+00:00","95LW","Counter:6531 Temp:19.15 Hum:27.954 Press:97656.66 Gas:145083.59 Pred:1 Lat:33.42544 Lng:-111.9358 Alt:359.10","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:43:01.309+00:00","MXOB","Counter:6530 Temp:19.15 Hum:27.900 Press:97656.74 Gas:145454.55 Pred:1 Lat:33.42544 Lng:-111.9358 Alt:359.10","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:42:51.09+00:00","GVII","Counter:6529 Temp:19.16 Hum:27.878 Press:97656.54 Gas:145827.41 Pred:0 Lat:33.42544 Lng:-111.9358 Alt:362.00","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:42:40.564+00:00","TW58","Counter:6528 Temp:19.17 Hum:27.863 Press:97656.35 Gas:144347.33 Pred:0 Lat:33.42544 Lng:-111.9358 Alt:362.00","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:42:30.168+00:00","JD2E","Counter:6527 Temp:19.17 Hum:27.847 Press:97656.86 Gas:143618.52 Pred:0 Lat:33.42544 Lng:-111.9358 Alt:362.00","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-05T15:42:20.086+00:00","US9C","Counter:6526 Temp:19.18 Hum:27.852 Press:97656.76 Gas:142897.02 Pred:0 Lat:33.42544 Lng:-111.9358 Alt:362.00","1"
